source;campaign_id;adset_id;ad_id;date;spend;impressions;clicks;installs;registrations;timestamp
meta;fb_camp_001;fb_adset_002;fb_ad_002;02.06.2024;9621.6324;687258;8246;3297;3099;2024-06-02 12:43:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;02.06.2024;9645.4718;688961;8266;3305;3107;2024-06-02 18:22:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;02.06.2024;9669.3112;690664;8287;3314;3115;2024-06-03 00:00:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.06.2024;9689.1718;692082;8304;3320;3121;2024-06-03 03:58:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.06.2024;9709.0324;693501;8321;3327;3127;2024-06-03 08:00:23 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.06.2024;9728.893;694920;8338;3334;3134;2024-06-03 12:01:47 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.06.2024;9748.7537;696338;8355;3341;3140;2024-06-03 15:57:11 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.06.2024;9768.6143;697757;8372;3348;3146;2024-06-03 20:01:35 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.06.2024;9788.4749;699176;8389;3355;3153;2024-06-04 00:06:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.06.2024;9797.4999;699820;8396;3358;3155;2024-06-04 03:12:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.06.2024;9806.5249;700465;8404;3361;3158;2024-06-04 08:27:44 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.06.2024;9815.5499;701109;8412;3364;3161;2024-06-04 13:36:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.06.2024;9824.5749;701754;8420;3367;3164;2024-06-04 18:55:14 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.06.2024;9833.5999;702399;8428;3370;3167;2024-06-05 00:09:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;05.06.2024;9872.861;705203;8461;3383;3179;2024-06-05 03:18:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;05.06.2024;9912.122;708007;8495;3397;3192;2024-06-05 13:44:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;05.06.2024;9951.3831;710812;8529;3411;3205;2024-06-06 00:08:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.06.2024;9959.4906;711391;8536;3413;3207;2024-06-06 01:51:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.06.2024;9967.5981;711970;8543;3416;3210;2024-06-06 06:22:23 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.06.2024;9975.7056;712549;8550;3419;3213;2024-06-06 10:49:47 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.06.2024;9983.8131;713128;8557;3422;3215;2024-06-06 15:11:11 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.06.2024;9991.9206;713707;8564;3425;3218;2024-06-06 19:41:35 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.06.2024;10000.0281;714287;8571;3428;3221;2024-06-07 00:06:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.06.2024;10022.3441;715881;8590;3435;3228;2024-06-07 01:17:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.06.2024;10044.6601;717475;8609;3443;3235;2024-06-07 08:54:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.06.2024;10066.9761;719069;8628;3450;3242;2024-06-07 16:37:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.06.2024;10089.2921;720663;8647;3458;3250;2024-06-08 00:06:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;08.06.2024;10104.0095;721714;8659;3463;3254;2024-06-08 00:18:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;08.06.2024;10118.7269;722765;8672;3468;3259;2024-06-08 06:12:14 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;08.06.2024;10133.4442;723816;8684;3473;3264;2024-06-08 12:10:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;08.06.2024;10148.1616;724867;8697;3478;3269;2024-06-08 18:07:44 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;08.06.2024;10162.879;725919;8710;3483;3274;2024-06-09 00:05:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.06.2024;10171.8689;726561;8717;3486;3276;2024-06-09 02:32:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.06.2024;10180.8588;727203;8725;3489;3279;2024-06-09 09:45:39 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.06.2024;10189.8486;727845;8733;3492;3282;2024-06-09 16:48:19 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.06.2024;10198.8385;728488;8741;3496;3285;2024-06-10 00:12:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.06.2024;10203.2174;728800;8744;3497;3286;2024-06-10 01:32:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.06.2024;10207.5963;729113;8748;3498;3287;2024-06-10 07:15:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.06.2024;10211.9753;729426;8752;3500;3289;2024-06-10 12:53:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.06.2024;10216.3542;729739;8756;3501;3290;2024-06-10 18:28:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.06.2024;10220.7331;730052;8760;3503;3292;2024-06-11 00:09:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.06.2024;10248.8357;732059;8784;3512;3301;2024-06-11 03:17:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.06.2024;10276.9384;734066;8808;3522;3310;2024-06-11 10:15:19 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.06.2024;10305.041;736073;8832;3532;3319;2024-06-11 17:04:39 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.06.2024;10333.1436;738081;8856;3542;3328;2024-06-12 00:03:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;12.06.2024;10359.9015;739992;8879;3551;3336;2024-06-12 02:00:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;12.06.2024;10386.6594;741903;8902;3560;3345;2024-06-12 07:34:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;12.06.2024;10413.4174;743814;8925;3569;3354;2024-06-12 12:55:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;12.06.2024;10440.1753;745725;8948;3578;3363;2024-06-12 18:28:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;12.06.2024;10466.9332;747637;8971;3588;3372;2024-06-13 00:11:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.06.2024;10489.1574;749224;8990;3595;3379;2024-06-13 01:54:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.06.2024;10511.3817;750812;9009;3602;3386;2024-06-13 12:52:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.06.2024;10533.6059;752400;9028;3610;3393;2024-06-14 00:13:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;14.06.2024;10543.3248;753094;9036;3613;3396;2024-06-14 00:33:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;14.06.2024;10553.0438;753788;9044;3616;3399;2024-06-14 06:28:44 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;14.06.2024;10562.7627;754482;9053;3620;3402;2024-06-14 12:12:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;14.06.2024;10572.4817;755176;9061;3623;3405;2024-06-14 18:10:14 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;14.06.2024;10582.2006;755871;9070;3627;3409;2024-06-15 00:07:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;15.06.2024;10584.978;756069;9072;3628;3409;2024-06-15 00:25:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;15.06.2024;10587.7553;756267;9074;3629;3410;2024-06-15 05:16:47 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;15.06.2024;10590.5327;756466;9077;3630;3411;2024-06-15 09:57:35 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;15.06.2024;10593.31;756664;9079;3631;3412;2024-06-15 14:36:23 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;15.06.2024;10596.0874;756862;9081;3632;3413;2024-06-15 19:20:11 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;15.06.2024;10598.8647;757061;9084;3633;3414;2024-06-16 00:08:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;16.06.2024;10620.9585;758639;9103;3640;3421;2024-06-16 03:51:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;16.06.2024;10643.0522;760217;9122;3648;3428;2024-06-16 08:47:14 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;16.06.2024;10665.146;761795;9141;3655;3435;2024-06-16 14:01:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;16.06.2024;10687.2397;763373;9160;3663;3442;2024-06-16 19:06:44 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;16.06.2024;10709.3335;764952;9179;3671;3450;2024-06-17 00:10:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;17.06.2024;10729.7324;766409;9196;3678;3456;2024-06-17 03:52:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;17.06.2024;10750.1314;767866;9213;3685;3462;2024-06-17 13:59:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;17.06.2024;10770.5303;769323;9231;3692;3469;2024-06-18 00:08:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;18.06.2024;10783.9422;770281;9242;3696;3473;2024-06-18 02:11:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;18.06.2024;10797.354;771239;9254;3700;3477;2024-06-18 13:09:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;18.06.2024;10810.7659;772197;9266;3705;3482;2024-06-19 00:03:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;19.06.2024;10828.9695;773497;9281;3711;3488;2024-06-19 00:40:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;19.06.2024;10847.1732;774797;9297;3717;3494;2024-06-19 06:22:44 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;19.06.2024;10865.3768;776097;9312;3724;3500;2024-06-19 12:16:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;19.06.2024;10883.5805;777397;9328;3730;3506;2024-06-19 18:14:14 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;19.06.2024;10901.7841;778698;9344;3737;3512;2024-06-20 00:10:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;20.06.2024;10904.5349;778894;9346;3737;3512;2024-06-20 02:57:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;20.06.2024;10907.2858;779091;9348;3738;3513;2024-06-20 08:12:14 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;20.06.2024;10910.0366;779287;9350;3739;3514;2024-06-20 13:32:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;20.06.2024;10912.7875;779484;9352;3740;3515;2024-06-20 18:57:44 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;20.06.2024;10915.5383;779681;9355;3741;3516;2024-06-21 00:14:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;21.06.2024;10918.9058;779921;9358;3742;3517;2024-06-21 01:33:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;21.06.2024;10922.2734;780162;9361;3743;3518;2024-06-21 06:07:11 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;21.06.2024;10925.641;780402;9364;3744;3519;2024-06-21 10:28:23 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;21.06.2024;10929.0085;780643;9367;3745;3520;2024-06-21 15:12:35 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;21.06.2024;10932.376;780883;9370;3746;3521;2024-06-21 19:34:47 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;21.06.2024;10935.7436;781124;9373;3748;3523;2024-06-22 00:07:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;22.06.2024;10945.012;781786;9381;3751;3526;2024-06-22 01:21:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;22.06.2024;10954.2805;782448;9389;3754;3529;2024-06-22 12:43:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;22.06.2024;10963.5489;783110;9397;3758;3532;2024-06-23 00:08:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;23.06.2024;10987.5354;784823;9417;3766;3539;2024-06-23 00:30:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;23.06.2024;11011.5218;786536;9437;3774;3547;2024-06-23 12:16:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;23.06.2024;11035.5083;788250;9458;3782;3555;2024-06-24 00:04:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;24.06.2024;11046.8542;789060;9467;3786;3558;2024-06-24 03:37:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;24.06.2024;11058.2;789870;9477;3790;3562;2024-06-24 08:36:44 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;24.06.2024;11069.5459;790681;9487;3794;3565;2024-06-24 13:43:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;24.06.2024;11080.8917;791491;9497;3798;3569;2024-06-24 18:57:14 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;24.06.2024;11092.2376;792302;9507;3802;3573;2024-06-25 00:10:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;25.06.2024;11107.8516;793417;9520;3807;3578;2024-06-25 02:45:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;25.06.2024;11123.4656;794532;9533;3812;3583;2024-06-25 08:03:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;25.06.2024;11139.0795;795647;9547;3818;3588;2024-06-25 13:28:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;25.06.2024;11154.6935;796762;9560;3823;3593;2024-06-25 18:44:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;25.06.2024;11170.3075;797878;9574;3829;3598;2024-06-26 00:12:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;26.06.2024;11205.4543;800388;9604;3841;3609;2024-06-26 03:03:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;26.06.2024;11240.6011;802899;9634;3853;3620;2024-06-26 13:42:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;26.06.2024;11275.7479;805410;9664;3865;3632;2024-06-27 00:13:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;27.06.2024;11302.4323;807316;9687;3874;3640;2024-06-27 02:17:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;27.06.2024;11329.1167;809222;9710;3883;3649;2024-06-27 13:12:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;27.06.2024;11355.8011;811128;9733;3892;3658;2024-06-28 00:14:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;28.06.2024;11383.1311;813080;9756;3901;3666;2024-06-28 01:17:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;28.06.2024;11410.4612;815032;9779;3910;3675;2024-06-28 05:46:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;28.06.2024;11437.7912;816984;9803;3920;3684;2024-06-28 10:23:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;28.06.2024;11465.1212;818936;9826;3929;3693;2024-06-28 15:00:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;28.06.2024;11492.4513;820888;9849;3938;3702;2024-06-28 19:34:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;28.06.2024;11519.7813;822841;9873;3948;3711;2024-06-29 00:13:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;29.06.2024;11546.0999;824720;9895;3957;3719;2024-06-29 03:25:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;29.06.2024;11572.4185;826600;9918;3966;3728;2024-06-29 10:12:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;29.06.2024;11598.737;828480;9941;3975;3736;2024-06-29 17:11:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;29.06.2024;11625.0556;830360;9964;3985;3745;2024-06-30 00:04:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;30.06.2024;11634.0639;831003;9971;3988;3747;2024-06-30 03:37:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;30.06.2024;11643.0723;831647;9979;3991;3750;2024-06-30 08:44:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;30.06.2024;11652.0806;832290;9986;3994;3753;2024-06-30 13:57:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;30.06.2024;11661.089;832934;9994;3997;3756;2024-06-30 18:56:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;30.06.2024;11670.0973;833578;10002;4000;3759;2024-07-01 00:09:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;01.07.2024;11678.0202;834143;10008;4002;3761;2024-07-01 01:31:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;01.07.2024;11685.943;834709;10015;4005;3764;2024-07-01 09:04:39 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;01.07.2024;11693.8658;835275;10022;4008;3766;2024-07-01 16:41:19 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;01.07.2024;11701.7887;835841;10029;4011;3769;2024-07-02 00:08:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;02.07.2024;11713.3199;836664;10039;4015;3772;2024-07-02 04:11:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;02.07.2024;11724.8512;837488;10049;4019;3776;2024-07-02 10:41:39 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;02.07.2024;11736.3824;838312;10059;4023;3780;2024-07-02 17:30:19 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;02.07.2024;11747.9137;839136;10069;4027;3784;2024-07-03 00:14:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.07.2024;11768.4181;840600;10086;4034;3790;2024-07-03 02:13:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.07.2024;11788.9224;842065;10104;4041;3797;2024-07-03 09:31:39 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.07.2024;11809.4268;843529;10121;4048;3804;2024-07-03 16:53:19 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;03.07.2024;11829.9312;844994;10139;4055;3811;2024-07-04 00:01:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.07.2024;11838.5866;845612;10146;4058;3813;2024-07-04 03:08:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.07.2024;11847.2419;846230;10154;4061;3816;2024-07-04 09:58:19 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.07.2024;11855.8973;846848;10161;4064;3819;2024-07-04 17:09:39 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;04.07.2024;11864.5526;847467;10169;4067;3822;2024-07-05 00:00:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;05.07.2024;11881.2734;848661;10183;4072;3827;2024-07-05 03:31:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;05.07.2024;11897.9942;849855;10197;4078;3832;2024-07-05 08:42:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;05.07.2024;11914.7149;851050;10212;4083;3838;2024-07-05 13:54:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;05.07.2024;11931.4357;852244;10226;4089;3843;2024-07-05 19:06:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;05.07.2024;11948.1565;853439;10241;4095;3849;2024-07-06 00:13:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.07.2024;11963.5702;854540;10254;4100;3854;2024-07-06 01:53:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.07.2024;11978.984;855641;10267;4105;3859;2024-07-06 07:23:44 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.07.2024;11994.3977;856742;10280;4111;3864;2024-07-06 12:57:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.07.2024;12009.8115;857843;10293;4116;3869;2024-07-06 18:30:14 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;06.07.2024;12025.2252;858944;10307;4122;3874;2024-07-07 00:00:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.07.2024;12029.5464;859252;10310;4123;3875;2024-07-07 01:42:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.07.2024;12033.8675;859561;10314;4124;3876;2024-07-07 07:17:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.07.2024;12038.1887;859869;10317;4126;3878;2024-07-07 12:59:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.07.2024;12042.5098;860178;10321;4127;3879;2024-07-07 18:25:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;07.07.2024;12046.831;860487;10325;4129;3881;2024-07-08 00:05:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;08.07.2024;12081.4783;862962;10354;4141;3892;2024-07-08 03:17:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;08.07.2024;12116.1255;865437;10384;4153;3903;2024-07-08 13:47:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;08.07.2024;12150.7728;867912;10414;4165;3914;2024-07-09 00:09:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.07.2024;12161.6033;868685;10423;4168;3917;2024-07-09 02:25:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.07.2024;12172.4337;869459;10432;4172;3921;2024-07-09 06:39:47 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.07.2024;12183.2642;870232;10442;4176;3924;2024-07-09 11:02:35 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.07.2024;12194.0947;871006;10451;4179;3928;2024-07-09 15:24:23 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.07.2024;12204.9251;871779;10460;4183;3931;2024-07-09 19:41:11 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;09.07.2024;12215.7556;872553;10470;4187;3935;2024-07-10 00:02:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.07.2024;12255.4502;875388;10504;4200;3947;2024-07-10 01:09:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.07.2024;12295.1448;878224;10538;4214;3960;2024-07-10 08:54:19 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.07.2024;12334.8395;881059;10572;4227;3973;2024-07-10 16:21:39 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;10.07.2024;12374.5341;883895;10606;4241;3986;2024-07-11 00:14:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.07.2024;12384.2893;884591;10614;4244;3989;2024-07-11 03:26:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.07.2024;12394.0445;885288;10622;4247;3992;2024-07-11 08:36:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.07.2024;12403.7996;885985;10631;4251;3995;2024-07-11 13:40:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.07.2024;12413.5548;886682;10639;4254;3998;2024-07-11 19:01:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;11.07.2024;12423.31;887379;10648;4258;4002;2024-07-12 00:03:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;12.07.2024;12436.2349;888302;10659;4262;4006;2024-07-12 02:07:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;12.07.2024;12449.1599;889225;10670;4267;4010;2024-07-12 13:13:29 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;12.07.2024;12462.0848;890148;10681;4272;4014;2024-07-13 00:09:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.07.2024;12465.2682;890375;10683;4273;4015;2024-07-13 03:03:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.07.2024;12468.4516;890603;10686;4274;4016;2024-07-13 07:22:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.07.2024;12471.635;890830;10689;4275;4017;2024-07-13 11:24:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.07.2024;12474.8184;891058;10691;4276;4018;2024-07-13 15:40:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.07.2024;12478.0018;891285;10694;4277;4019;2024-07-13 19:53:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;13.07.2024;12481.1852;891513;10697;4278;4020;2024-07-14 00:12:59 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;14.07.2024;12487.4568;891960;10702;4280;4022;2024-07-14 03:52:00 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;14.07.2024;12493.7284;892408;10707;4282;4024;2024-07-14 09:25:47 UTC
meta;fb_camp_001;fb_adset_002;fb_ad_002;14.07.2024;12500.0;892856;10713;4284;4026;2024-07-14 14:51:34 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;02.01.2024;35.144;2510;30;12;11;2024-01-02 01:24:01 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;02.01.2024;70.2879;5020;60;24;22;2024-01-02 12:52:00 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;02.01.2024;105.4319;7530;90;36;33;2024-01-03 00:14:59 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;03.01.2024;159.9527;11424;136;54;50;2024-01-03 01:42:00 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;03.01.2024;214.4736;15318;183;73;68;2024-01-03 12:53:29 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;03.01.2024;268.9944;19213;230;92;86;2024-01-04 00:11:59 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;04.01.2024;285.7568;20410;244;97;91;2024-01-04 03:46:00 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;04.01.2024;302.5193;21607;258;103;96;2024-01-04 13:57:29 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;04.01.2024;319.2817;22805;273;109;102;2024-01-05 00:00:59 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;05.01.2024;331.2202;23657;283;113;106;2024-01-05 02:35:00 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;05.01.2024;343.1588;24510;293;117;110;2024-01-05 09:53:39 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;05.01.2024;355.0974;25363;303;121;114;2024-01-05 16:54:19 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;05.01.2024;367.0359;26216;314;125;118;2024-01-06 00:12:59 UTC
meta;fb_camp_002;fb_adset_003;fb_ad_003;06.01.2024;378.5562;27039;323;129;121;2024-01-06 03:17:00 UTC
